Id,Date,Transaction
7073,8/10,+96.45
7074,8/18,-89.59
7075,7/14,-89.45
7076,7/6,+97.11
7077,8/2,-3.27
7078,8/28,-47.02
7079,8/9,-66.26
7080,7/19,-20.75
7081,7/19,+44.15
7082,7/10,+65.81
7083,8/11,-56.04
7084,7/25,+21.71
7085,7/23,+9.32
7086,8/27,+23.84
7087,8/28,+15.39
7088,8/19,-21.46
7089,8/27,-6.74
7090,7/25,+56.75
7091,7/18,+4.71
7092,7/9,-50.54
7093,8/4,+62.88
7094,7/1,-30.35
7095,8/16,-37.64
7096,7/13,-59.29
7097,7/11,-5.59
7098,7/20,+97.92
7099,8/14,-72.68
7100,7/4,-42.60
7101,7/14,-71.39
7102,7/21,+62.49
7103,8/27,-52.02
7104,7/31,+9.04
7105,8/27,-13.91
7106,7/7,+51.41
7107,7/16,+16.80
7108,7/17,+74.51
7109,8/28,-42.04
7110,7/6,+28.37
7111,8/7,+27.48
7112,8/24,+69.37
7113,7/30,+39.86
7114,8/4,+96.71
7115,8/31,+57.96
7116,8/29,+9.76
7117,8/4,-25.04
7118,7/12,-31.31
7119,8/31,-61.90
7120,7/8,+25.11
7121,8/27,+35.79
7122,8/30,-59.30
7123,7/18,-26.99
7124,8/23,-80.48
7125,7/7,-85.11
7126,8/11,-24.19
7127,7/12,-50.43
7128,7/23,+54.34
7129,8/16,+55.94
7130,8/13,+11.79
7131,7/24,-81.29
7132,7/25,-40.15
7133,7/19,-76.69
7134,8/27,-4.39
7135,7/8,+12.26
7136,8/19,-40.54
7137,7/14,-31.26
7138,8/8,+91.26
7139,8/9,-95.01
7140,7/24,-32.16
7141,8/31,+94.12
7142,8/16,+24.52
7143,8/21,-79.15
7144,8/14,-53.54
7145,8/16,-74.96
7146,8/2,-16.56
7147,7/30,+50.70
7148,7/1,+81.84
7149,7/7,+23.29
7150,8/9,+73.43
7151,7/13,+57.44
7152,8/3,+3.41
7153,7/19,-79.14
7154,8/15,+40.76
7155,7/31,+19.28
7156,8/4,+13.85
7157,8/23,-42.46
7158,8/18,-54.26
7159,8/23,+45.11
7160,8/6,+32.03
7161,7/21,-78.45
7162,7/24,+48.51
7163,8/5,+44.72
7164,8/5,-2.44
7165,8/13,+10.02
7166,7/5,+84.10
7167,8/29,+3.19
7168,7/25,+16.04
7169,8/8,-75.86
7170,7/8,+99.64
7171,8/10,+68.29
7172,7/8,-0.79
7173,8/28,-3.35
7174,7/23,-39.15
7175,7/22,+11.93
7176,8/4,+31.66
7177,7/18,+18.56
7178,7/28,-28.69
7179,8/3,+36.50
7180,7/8,+56.35
7181,8/11,+43.54
7182,8/14,-24.93
7183,7/29,-39.21
7184,7/21,+10.96
7185,8/17,-92.82
7186,8/23,-65.45
7187,8/27,+38.51
7188,6/30,+51.15
7189,7/19,-9.80
7190,8/5,-8.37
7191,8/4,-37.78
7192,8/14,-40.81
7193,7/3,+16.83
7194,7/11,+30.87
7195,8/21,-15.01
7196,8/8,+97.69
7197,7/5,-16.26
7198,8/3,-53.77
7199,7/19,-44.99
7200,7/17,+84.90
7201,8/31,-25.77
7202,8/6,-42.08
7203,8/4,-40.23
7204,7/14,+75.36
7205,7/21,+74.27
7206,8/27,-22.56
7207,7/18,+60.26
7208,8/5,+63.42
7209,7/23,-75.32
7210,7/2,+75.92
7211,7/27,-98.17
7212,7/20,+85.40
7213,7/19,+42.44
7214,7/7,-27.24
7215,7/5,-77.17
7216,7/23,+26.30
7217,7/5,+10.94
7218,7/16,+66.08
7219,8/6,-7.75
7220,7/25,+23.10
7221,7/7,-42.93
7222,8/4,-97.10
7223,7/28,-90.26
7224,8/14,+56.20
7225,8/18,+86.14
7226,7/28,-26.38
7227,7/25,+32.54
7228,8/21,-65.57
7229,7/6,-72.46
7230,7/6,+16.34
7231,8/6,-76.50
7232,7/13,-13.11
7233,8/1,+88.15
7234,7/14,+35.06
7235,7/8,-11.85
7236,7/4,-26.81
7237,8/28,-13.86
7238,7/26,-57.38
7239,8/4,+45.04
7240,8/10,+83.21
7241,8/12,+46.78
7242,7/13,-99.79
7243,8/12,-21.41
7244,7/26,+21.37
7245,8/18,-52.31
7246,7/2,-80.25
7247,8/18,+17.42
7248,7/1,-97.80
7249,7/19,+88.45
7250,8/1,-75.86
7251,8/20,-4.18
7252,8/14,+71.70
7253,8/17,+2.83
7254,7/27,-43.87
7255,7/7,-11.11
7256,7/21,+53.47
7257,7/5,-12.70
7258,7/25,+78.39
7259,7/11,+1.30
7260,8/20,-61.37
7261,8/30,+48.85
7262,7/7,+29.37
7263,8/4,+80.07
7264,8/11,-12.67
7265,7/16,+76.44
7266,7/9,+51.67
7267,7/11,-21.70
7268,8/3,+92.15
7269,8/27,-8.21
7270,8/2,-23.93
7271,8/27,+39.94
7272,7/4,-96.26
7273,8/17,+73.86
7274,7/21,+0.95
7275,7/8,-91.23
7276,7/21,-38.50
7277,7/6,-13.29
7278,8/1,+91.15
7279,7/17,+0.05
7280,7/30,-6.36
7281,7/20,+46.25
7282,7/6,-40.66
7283,8/30,+0.86
7284,7/17,+83.30
7285,7/21,-2.23
7286,7/27,-75.29
7287,8/11,+22.29
7288,7/21,+21.28
7289,8/18,+58.67
7290,8/29,+96.47
7291,8/2,+11.96
7292,8/14,-83.42
7293,7/2,-76.12
7294,8/10,+57.17
7295,8/19,+73.29
7296,7/17,-11.28
7297,7/27,+26.70
7298,8/6,+30.29
7299,8/23,-94.95
7300,8/13,+78.84
7301,7/5,-96.39
7302,8/28,+29.06
7303,8/6,-38.70
7304,8/21,+90.49
7305,7/23,-93.04
7306,8/21,+45.36
7307,7/14,-78.26
7308,8/14,+75.52
7309,8/19,+31.75
7310,8/11,+50.68
7311,7/28,+68.89
7312,7/19,-26.75
7313,7/21,+69.57
7314,8/17,+91.54
7315,8/16,-29.63
7316,7/21,-4.87
7317,7/28,+12.39
7318,8/1,-72.27
7319,7/6,-8.86
7320,7/27,-6.35
7321,8/29,-52.27
7322,7/3,-86.35
7323,8/18,+86.47
7324,7/14,+17.86
7325,8/26,-57.25
7326,7/28,-92.99
7327,7/27,+64.24
7328,7/24,-55.92
7329,8/29,+37.06
7330,7/6,+31.06
7331,8/26,+86.62
7332,7/27,+7.21
7333,7/4,+48.95
7334,7/19,+48.29
7335,7/11,-37.81
7336,7/18,-88.77
7337,7/9,-61.48
7338,8/22,+14.16
7339,8/21,+55.06
7340,7/11,-93.57
7341,7/16,-19.89
7342,8/11,+91.92
7343,7/3,-94.88
7344,8/4,+87.09
7345,8/20,-15.73
7346,7/7,-23.21
7347,8/25,+67.38
7348,8/16,-50.45
7349,7/26,+65.92
7350,7/15,-62.88
7351,7/29,+0.74
7352,7/4,+19.16
7353,8/19,-58.07
7354,8/30,-89.10
7355,7/4,-56.10
7356,7/22,-48.13
7357,7/20,-48.98
7358,8/27,+41.18
7359,8/26,+86.73
7360,8/5,+47.38
7361,8/24,+29.66
7362,7/4,+32.68
7363,7/25,-29.56
7364,8/19,-46.08
7365,8/18,-50.63
7366,7/25,-1.04
7367,7/20,+92.74
7368,7/9,-49.12
7369,8/13,-17.66
7370,7/2,+22.27
7371,8/5,+85.62
7372,7/26,-36.42
7373,8/19,+60.77
7374,7/27,+23.56
7375,8/17,+6.07
7376,7/1,+95.12
7377,8/11,+19.19
7378,8/19,-43.42
7379,8/13,+58.47
7380,7/15,+13.90
7381,8/8,+99.71
7382,8/7,+98.05
7383,7/24,-57.48
7384,7/28,-75.69
7385,7/31,+41.66
7386,7/24,+6.94
7387,8/28,-92.08
7388,8/24,+4.04
7389,8/23,-85.23
7390,8/28,+80.19
7391,8/28,+52.55
7392,7/1,-61.83
7393,8/20,-19.39
7394,8/30,-93.97
7395,8/1,+33.00
7396,7/7,-77.36
7397,7/14,+24.08
7398,8/31,+12.52
7399,8/25,-84.10
7400,7/4,-29.63
7401,7/7,-54.91
7402,8/18,+95.59
7403,8/10,-9.78
7404,7/28,-45.16
7405,7/6,-68.73
7406,7/15,-89.36
7407,7/28,-50.99
7408,7/19,+26.53
7409,7/24,+1.13
7410,8/5,+2.52
7411,7/11,+84.11
7412,7/7,-16.92
7413,7/6,+10.99
7414,7/21,-71.32
7415,7/6,+32.85
7416,7/28,-12.68
7417,8/10,-28.61
7418,7/4,-3.00
7419,8/20,-69.30
7420,7/18,+66.87
7421,7/19,+38.24
7422,7/16,+69.31
7423,8/16,+29.73
7424,8/13,+48.29
7425,7/9,-51.14
7426,7/22,-57.37
7427,7/15,+45.72
7428,8/29,+37.09
7429,8/15,-77.93
7430,8/28,-50.95
7431,7/15,+68.23
7432,7/5,-45.87
7433,7/13,-94.87
7434,8/4,+74.80
7435,8/13,+64.73
7436,8/21,-80.20
7437,7/3,+78.46
7438,7/14,+9.60
7439,8/14,+37.73
7440,8/25,-8.73
7441,7/2,+80.58
7442,8/30,+15.82
7443,8/4,+90.04
7444,7/28,-5.03
7445,8/31,+94.49
7446,8/22,-0.13
7447,8/1,+18.36
7448,8/22,+2.55
7449,7/31,+52.57
7450,8/1,-3.49
7451,7/15,+84.03
7452,7/2,-82.20
7453,8/14,+56.31
7454,8/14,+8.32
7455,8/25,+16.96
7456,7/14,-46.12
7457,8/14,+80.12
7458,7/5,-76.18
7459,7/26,+64.40
7460,7/3,-75.08
7461,7/9,-33.20
7462,7/15,+52.10
7463,7/23,+61.40
7464,7/2,-23.55
7465,7/21,-59.51
7466,7/10,+69.05
7467,8/3,-38.82
7468,8/27,+16.42
7469,8/7,+64.05
7470,7/13,-6.05
7471,7/25,+1.68
7472,8/7,+28.44
7473,8/28,+55.95
7474,7/31,+94.60
7475,8/21,-38.61
7476,7/14,-16.07
7477,7/3,-57.12
7478,8/25,-42.04
7479,8/29,-51.16
7480,7/25,+23.34
7481,7/11,-95.01
7482,8/2,+61.44
7483,8/4,+96.45
7484,7/4,-51.52
7485,8/4,-58.92
7486,7/18,+95.45
7487,7/4,-19.97
7488,8/13,+46.62
7489,7/4,-62.13
7490,8/9,-61.97
7491,8/21,+72.01
7492,7/21,-11.71
7493,7/9,+70.35
7494,7/10,+39.13
7495,7/23,-52.32
7496,8/16,+67.35
7497,8/27,+70.46
7498,8/3,-54.30
7499,8/7,-87.90
7500,7/27,-89.15
7501,7/16,+97.61
7502,8/12,-91.31
7503,7/10,-25.73
7504,7/7,+78.39
7505,7/21,+3.62
7506,8/10,-92.71
7507,8/14,-81.12
7508,7/1,+6.12
7509,7/22,-28.45
7510,8/30,-17.63
7511,8/24,+74.42
7512,8/7,+39.92
7513,8/18,+77.66
7514,8/9,+32.88
7515,8/26,-80.75
7516,7/15,-11.39
7517,7/24,-37.45
7518,7/24,+31.53
7519,8/28,-53.10
7520,8/18,+92.81
7521,7/17,-33.25
7522,7/16,-13.94
7523,7/21,-69.74
7524,7/4,+97.84
7525,7/18,+41.38
7526,8/7,-45.46
7527,8/11,+76.50
7528,8/10,+61.85
7529,8/21,+59.05
7530,8/23,+72.53
7531,7/2,-87.89
7532,7/11,-32.13
7533,7/24,-15.68
7534,7/7,-36.10
7535,7/5,-77.00
7536,7/10,-81.95
7537,8/5,-60.49
7538,8/19,+75.81
7539,7/6,-20.69
7540,8/16,+98.98
7541,8/18,+78.03
7542,7/20,+91.10
7543,7/5,-50.87
7544,7/2,-11.42
7545,7/21,-89.81
7546,7/12,-10.07
7547,7/11,-24.22
7548,8/27,-72.19
7549,8/18,-85.17
7550,8/23,-97.46
7551,8/29,+75.46
7552,8/6,+5.49
7553,8/17,-28.02
7554,8/8,-2.12
7555,7/18,+66.26
7556,7/13,-47.25
7557,8/23,-97.13
7558,7/15,+82.42
7559,7/12,-87.89
7560,8/7,+8.72
7561,8/30,+58.54
7562,8/20,+74.32
7563,8/8,-75.35
7564,8/15,+92.65
7565,7/26,+41.72
7566,7/30,+50.63
7567,8/3,+5.07
7568,8/4,-49.17
7569,7/4,+55.19
7570,8/10,+52.27
7571,8/29,-71.40
7572,8/12,+46.31
7573,7/4,-69.76
7574,7/8,-18.67
7575,7/3,+72.47
7576,7/5,+75.91
7577,8/19,+39.35
7578,8/3,-34.65
7579,8/20,+29.03
7580,7/24,-54.01
7581,7/31,+55.01
7582,7/24,+18.66
7583,8/19,+0.94
7584,7/2,-69.24
7585,8/21,-16.44
7586,7/9,+8.08
7587,8/14,-15.65
7588,7/29,+95.32
7589,7/28,+34.26
7590,7/29,-5.60
7591,7/8,+87.90
7592,7/31,+50.95
7593,8/29,-30.59
7594,7/10,+59.57
7595,7/10,+85.74
7596,7/14,-69.33
7597,7/21,+22.97
7598,7/1,+31.32
7599,7/23,-54.54
7600,7/25,+39.72
7601,7/31,-59.25
7602,8/1,+64.52
7603,8/23,+18.17
7604,8/15,-68.57
7605,7/26,-92.93
7606,8/15,+41.64
7607,7/18,-48.28
7608,7/25,-39.98
7609,7/28,+31.46
7610,8/2,+23.73
7611,7/5,-11.65
7612,7/3,-78.58
7613,7/18,-61.21
7614,8/10,-11.47
7615,7/26,+30.89
7616,7/4,+68.33
7617,8/21,+54.77
7618,8/29,-54.85
7619,7/20,+53.47
7620,7/14,-81.34
7621,8/13,-45.45
7622,8/29,-29.15
7623,8/22,+25.07
7624,7/17,+6.79
7625,8/7,+41.13
7626,8/16,-99.93
7627,7/16,+75.81
7628,8/17,+79.93
7629,7/7,+5.95
7630,8/7,-90.94
7631,8/13,-59.36
7632,8/4,-88.88
7633,7/29,-74.74
7634,8/13,+41.68
7635,7/7,+42.35
7636,8/24,+5.60
7637,8/24,+82.73
7638,8/12,+37.30
7639,7/4,+31.53
7640,8/11,+80.13
7641,8/4,-90.24
7642,7/23,-60.98
7643,8/13,-95.95
7644,8/13,+24.25
7645,7/21,+22.23
7646,7/12,+65.96
7647,8/6,+66.50
7648,8/1,+23.50
7649,7/31,+84.41
7650,8/7,-0.47
7651,8/16,+65.12
7652,7/12,+57.03
7653,8/5,-53.82
7654,7/7,+27.55
7655,7/3,-7.20
7656,7/10,-98.86
7657,7/24,+17.98
7658,7/10,-15.37
7659,8/16,+65.06
7660,7/28,-30.33
7661,7/18,+31.66
7662,8/6,+90.33
7663,8/16,-50.65
7664,8/28,-75.07
7665,8/2,+45.27
7666,8/30,+59.02
7667,8/6,+88.52
7668,8/9,+77.88
7669,8/16,-83.83
7670,8/4,+79.58
7671,7/18,+14.30
7672,7/23,-60.53
7673,8/21,+36.03
7674,8/11,-66.96
7675,8/18,-21.15
7676,8/2,+51.24
7677,8/11,+12.86
7678,7/2,-72.97
7679,7/4,+2.92
7680,7/26,-88.11
7681,8/29,-69.50
7682,7/3,+12.09
7683,8/5,-43.20
7684,8/3,+23.58
7685,8/10,-68.56
7686,8/20,+84.22
7687,7/16,+42.77
7688,8/28,-18.60
7689,8/14,-69.98
7690,7/22,+63.63
7691,7/8,-89.64
7692,8/9,-16.58
7693,7/16,-3.63
7694,8/7,+65.91
7695,8/19,-74.37
7696,7/23,+29.92
7697,7/16,-20.35
7698,8/15,+10.35
7699,7/24,-5.32
7700,7/29,+85.86
7701,7/28,+4.43
7702,7/14,+43.16
7703,8/17,-50.10
7704,7/18,-62.70
7705,8/28,-95.07
7706,8/13,+35.78
7707,8/30,+88.80
7708,7/2,+77.64
7709,8/2,+65.87
7710,8/2,+78.58
7711,8/7,-1.47
7712,8/19,-68.71
7713,7/4,+90.39
7714,7/29,-0.71
7715,8/3,+7.87
7716,8/13,+71.01
7717,8/15,+96.76
7718,8/10,+4.27
7719,8/18,-30.65
7720,8/29,-54.51
7721,7/2,+91.76
7722,8/12,-70.79
7723,8/29,-92.02
7724,7/23,-74.41
7725,8/26,-17.97
7726,7/6,-56.17
7727,8/13,-22.00
7728,7/2,-4.70
7729,8/19,-88.09
7730,8/29,-53.94
7731,8/3,-32.75
7732,7/30,-87.55
7733,8/19,+48.49
7734,8/11,-69.28
7735,8/15,-46.99
7736,8/13,-5.22
7737,7/6,-58.35
7738,7/28,+19.77
7739,8/18,-61.00
7740,8/18,-57.84
7741,7/3,-80.76
7742,8/10,+34.43
7743,8/13,-23.98
7744,7/18,+51.41
7745,8/31,+33.60
7746,8/18,-48.34
7747,8/21,+5.92
7748,7/16,-93.45
7749,8/7,-28.05
7750,7/16,+65.10
7751,7/4,-57.80
7752,8/22,-79.63
7753,7/6,+45.92
7754,8/14,+38.78
7755,7/5,-15.99
7756,8/23,+10.00
7757,7/7,-53.30
7758,7/18,-46.01
7759,7/1,-18.85
7760,7/14,-11.82
7761,8/25,+82.84
7762,8/9,+84.44
7763,7/18,+24.81
7764,7/11,-34.72
7765,7/30,-80.47
7766,7/28,+29.48
7767,7/9,+99.63
7768,7/29,+57.38
7769,7/7,+89.98
7770,7/14,+77.30
7771,8/30,+16.50
7772,7/13,+36.54
7773,7/9,-7.15
7774,7/20,+97.37
7775,8/27,-50.88
7776,8/26,+20.88
7777,7/2,-44.92
7778,8/13,+0.23
7779,7/30,-83.38
7780,8/2,+28.39
7781,8/25,+27.19
7782,8/4,+67.33
7783,8/10,-75.74
7784,8/19,-32.84
7785,7/15,+79.77
7786,8/6,-32.25
7787,7/5,-76.00
7788,7/8,-38.10
7789,8/17,-4.48
7790,7/22,+97.58
7791,7/10,-56.02
7792,7/23,-7.60
7793,8/17,+11.22
7794,7/12,-72.93
7795,8/26,+25.01
7796,8/22,-75.81
7797,7/18,+91.52
7798,7/16,-14.05
7799,7/13,-12.81
7800,8/25,+88.10
7801,7/7,+52.04
7802,7/18,+9.39
7803,7/19,+11.10
7804,7/13,-96.31
7805,8/19,-87.17
7806,8/1,+37.25
7807,7/2,-65.73
7808,7/23,+99.00
7809,7/11,-59.35
7810,8/12,+43.82
7811,7/12,+22.41
7812,7/18,+80.74
7813,8/21,+97.95
7814,8/29,+85.40
7815,7/30,+66.64
7816,7/1,-35.94
7817,7/27,+2.87
7818,7/24,+25.18
7819,8/26,+92.28
7820,7/29,-53.97
7821,7/17,-0.01
7822,8/5,-66.23
7823,7/2,-86.13
7824,7/29,+35.02
7825,8/22,+54.89
7826,7/10,+78.11
7827,7/27,-63.18
7828,7/13,-68.60
7829,8/31,-14.81
7830,7/13,+72.99
7831,8/24,-56.28
7832,7/1,-25.41
7833,7/14,+43.54
7834,8/23,+3.15
7835,7/11,-25.26
7836,8/29,-2.53
7837,8/18,+57.15
7838,8/30,+90.26
7839,8/3,-30.67
7840,8/12,-66.04
7841,7/2,-23.93
7842,7/17,-65.49
7843,8/6,-94.09
7844,7/20,-75.58
7845,8/18,-48.52
7846,8/8,+96.55
7847,8/12,+62.56
7848,7/21,+72.31
7849,7/4,+78.38
7850,8/11,-77.02
7851,7/20,+54.93
7852,8/22,+42.89
7853,7/7,-12.29
7854,7/29,+29.79
7855,8/8,+86.55
7856,8/2,-35.98
7857,8/22,+97.68
7858,8/19,+73.38
7859,7/31,+41.19
7860,8/4,+20.92
7861,8/1,+27.94
7862,7/6,+61.77
7863,7/21,+7.32
7864,8/7,+71.78
7865,8/12,-72.94
7866,8/24,-44.04
7867,7/31,-10.37
7868,7/6,-91.25
7869,7/20,-95.83
7870,7/18,-98.86
7871,7/12,+55.11
7872,8/19,+30.16
7873,7/29,+1.64
7874,8/17,-31.35
7875,7/31,-13.87
7876,8/30,-50.43
7877,7/23,-35.57
7878,8/20,+66.21
7879,8/15,-79.17
7880,8/24,-91.90
7881,7/19,+22.13
7882,8/4,+71.87
7883,8/31,+65.30
7884,8/4,+65.00
7885,8/4,-98.45
7886,7/17,+38.59
7887,8/12,-81.11
7888,7/26,-17.77
7889,7/10,+32.81
7890,7/23,-51.36
7891,7/16,+96.52
7892,7/15,-13.17
7893,8/8,+55.99
7894,7/20,+93.47
7895,7/8,-73.96
7896,8/7,+91.49
7897,8/13,-36.50
7898,8/21,+0.72
7899,8/19,+45.45
7900,8/23,-50.47
7901,8/15,-29.30
7902,8/26,+83.43
7903,8/9,-79.42
7904,8/12,+20.25
7905,7/20,-77.62
7906,7/10,+68.42
7907,7/2,-57.13
7908,8/4,+78.80
7909,8/4,+62.76
7910,8/25,-68.07
7911,8/22,+31.15
7912,8/11,+95.36
7913,8/27,-62.61
7914,8/17,-79.30
7915,8/16,+37.33
7916,8/30,+3.66
7917,8/29,+60.69
7918,7/7,-92.96
7919,8/27,+36.88
7920,7/14,+82.74
7921,8/10,+25.01
7922,7/20,+77.66
7923,8/5,+87.57
7924,7/21,+74.47
7925,8/23,-33.08
7926,7/14,+28.23
7927,7/10,+81.25
7928,7/26,-66.23
7929,7/22,-9.47
7930,8/29,+80.50
7931,7/4,+46.52
7932,8/24,+84.40
7933,7/13,-82.62
7934,7/5,+74.15
7935,8/13,+29.76
7936,8/15,+21.10
7937,8/27,-3.10
7938,7/3,-76.70
7939,7/9,-9.56
7940,7/3,+59.16
7941,8/28,+21.39
7942,8/19,-4.25
7943,8/13,+39.36
7944,8/10,+9.61
7945,8/26,+60.87
7946,6/30,+5.67
7947,7/19,-22.77
7948,8/6,+71.20
7949,7/26,-13.73
7950,7/12,-17.27
7951,8/23,+62.95
7952,8/9,-32.97
7953,8/7,-55.99
7954,8/11,-36.34
7955,7/9,-99.85
7956,8/29,+99.95
7957,8/5,-14.19
7958,7/25,+95.25
7959,8/18,+97.18
7960,8/9,+70.32
7961,7/1,-74.20
7962,7/20,-53.97
7963,8/24,-23.99
7964,8/6,-42.94
7965,7/11,+7.36
7966,8/25,+92.17
7967,7/4,-33.72
7968,7/1,-21.01
7969,8/6,+80.69
7970,7/26,-4.85
7971,8/8,+88.49
7972,8/3,-20.22
7973,7/9,-46.54
7974,7/30,-75.03
7975,8/3,-59.95
7976,8/19,+68.34
7977,8/30,-61.41
7978,7/9,+42.16
7979,7/21,+57.99
7980,7/20,+47.52
7981,7/5,-42.74
7982,8/29,-45.87
7983,8/15,-28.03
7984,8/22,+94.87
7985,7/18,+8.25
7986,8/11,+28.73
7987,7/6,+64.76
7988,8/3,+63.21
7989,7/25,+98.72
7990,8/23,-55.63
7991,8/4,-20.49
7992,7/31,-78.01
7993,8/26,-3.61
7994,8/14,+95.45
7995,7/12,-34.24
7996,8/15,+28.25
7997,8/4,-88.48
7998,8/23,+99.43
7999,8/30,+6.21
8000,7/17,+76.04
8001,7/31,-81.58
8002,7/28,-6.45
8003,7/22,+18.01
8004,7/17,+76.64
8005,8/20,-91.60
8006,8/13,-34.34
8007,7/21,+11.23
8008,7/30,+99.77
8009,7/7,-99.25
8010,8/8,-63.58
8011,7/21,-68.18
8012,7/18,+62.90
8013,7/11,+13.28
8014,7/16,-69.09
8015,8/4,-94.11
8016,7/16,+28.97
8017,8/31,+32.64
8018,8/17,-51.59
8019,8/4,+92.80
8020,7/13,+8.89
8021,8/8,+45.26
8022,7/31,-57.89
8023,8/22,-45.71
8024,8/17,+75.12
8025,7/5,-15.50
8026,7/13,+92.79
8027,7/29,-25.65
8028,7/20,-87.11
8029,7/2,+47.85
8030,8/19,+65.22
8031,8/16,+78.08
8032,8/10,-68.09
8033,8/2,-30.39
8034,7/30,-52.31
8035,8/29,-7.00
8036,7/30,-91.79
8037,8/17,+60.27
8038,8/16,-49.60
8039,7/17,-25.47
8040,8/10,-15.80
8041,6/30,-86.31
8042,8/23,-16.25
8043,7/21,-66.55
8044,7/31,+57.83
8045,8/17,-39.72
8046,8/21,+13.86
8047,8/21,+92.07
8048,7/17,+49.73
8049,8/19,-0.39
8050,8/10,-7.43
8051,7/19,+71.89
8052,7/4,-46.05
8053,8/29,+5.84
8054,7/16,-77.39
8055,8/15,+31.66
8056,8/18,+13.49
8057,7/31,-26.79
8058,8/27,-45.90
8059,8/18,+92.48
8060,8/17,-82.36
8061,7/16,-20.68
8062,8/8,+54.17
8063,7/18,+1.60
8064,7/28,-62.31
8065,7/13,+98.48
8066,7/11,-24.24
8067,7/16,-96.40
8068,8/8,+51.67
8069,7/21,+88.18
8070,8/25,+71.05
8071,7/14,-56.32
8072,7/9,+49.91
8073,8/1,-92.32
8074,7/7,-3.42
8075,8/28,+10.51
8076,8/13,-13.64
8077,8/13,-36.91
8078,8/7,+89.10
8079,8/16,+28.76
8080,8/20,+50.47
8081,8/30,-86.88
8082,7/16,+80.08
8083,7/22,-64.15
8084,7/9,-86.21
8085,7/24,-16.84
8086,8/12,+78.70
8087,8/5,-58.26
8088,8/12,-81.38
8089,7/1,+94.32
8090,8/14,-1.62
8091,8/29,+3.90
8092,8/25,+47.41
8093,7/25,+33.84
8094,8/5,-64.89
8095,8/23,+65.99
8096,7/27,-45.97
8097,7/24,-90.99
8098,7/1,-3.85
8099,7/3,+96.53
8100,8/1,+46.52
8101,7/28,-66.16
8102,8/3,+13.52
8103,8/30,-60.96
8104,8/14,-35.96
8105,8/8,-89.16
8106,7/19,-26.31
8107,7/1,-8.97
8108,7/14,-71.89
8109,7/12,+38.51
8110,7/6,+90.59
8111,8/11,+97.25
8112,8/9,-48.11
8113,7/2,+13.30
8114,7/7,+61.03
8115,7/24,-1.66
8116,8/2,+79.94
8117,8/10,+32.52
8118,8/15,-20.05
8119,7/25,+42.31
8120,7/19,+64.01
8121,7/27,+66.20
8122,8/4,-78.20
8123,8/4,-74.80
8124,7/21,-35.35
8125,7/4,+37.30
8126,7/13,+3.05
8127,8/17,-91.85
8128,7/22,-83.90
8129,8/15,-89.88
8130,7/25,+55.20
8131,7/10,+91.94
8132,7/5,-50.60
8133,7/12,+68.20
8134,7/26,-63.76
8135,7/23,+74.88
8136,8/26,+26.20
8137,8/1,+3.60
8138,7/14,-40.13
8139,8/22,+13.18
8140,7/20,+45.66
8141,8/6,-18.48
8142,7/22,+13.50
8143,8/30,+19.00
8144,7/23,-30.78
8145,8/1,+15.83
8146,8/31,-47.48
8147,8/2,-54.78
8148,7/23,-80.56
8149,8/24,+72.41
8150,7/2,-29.28
8151,8/4,-48.16
8152,7/12,-6.39
8153,8/14,-21.18
8154,8/27,+96.50
8155,8/7,-84.57
8156,8/14,+22.14
8157,8/25,+61.07
8158,7/23,+85.56
8159,7/30,+82.79
8160,7/26,+81.84
8161,8/6,+63.63
8162,7/23,+57.48
8163,7/1,+17.35
8164,8/23,-49.42
8165,7/20,-66.69
8166,7/31,-44.24
8167,8/22,-41.81
8168,8/12,+75.18
8169,7/3,+89.62
8170,7/19,+80.28
8171,8/12,-72.12
8172,7/13,+12.07
8173,6/30,-2.86
8174,8/10,-62.79
8175,8/30,+40.28
8176,7/8,+65.33
8177,8/5,+55.83
8178,8/12,-9.47
8179,7/28,+92.74
8180,8/12,+57.43
8181,7/18,-1.38
8182,8/28,-95.92
8183,8/26,+59.87
8184,7/17,+73.32
8185,8/14,+27.92
8186,8/21,-30.26
8187,8/23,-21.47
8188,7/20,+5.45
8189,7/6,+66.21
8190,8/21,+91.83
8191,7/16,+22.21
8192,8/30,-38.81
8193,8/7,+82.66
8194,7/20,-13.07
8195,7/27,+41.01
8196,8/17,+41.84
8197,7/2,+62.27
8198,8/6,+62.81
8199,8/17,-58.52
8200,8/6,-73.00
8201,7/25,+59.01
8202,8/21,-54.85
8203,7/18,-39.20
8204,8/16,-99.96
8205,7/23,+54.77
8206,8/29,+21.81
8207,7/17,+13.14
8208,8/8,-14.72
8209,8/30,-34.42
8210,7/16,+69.67
8211,8/15,-12.27
8212,7/29,+70.58
8213,8/4,-13.50
8214,8/25,+67.84
8215,8/6,-46.00
8216,7/31,+12.58
8217,8/15,+43.49
8218,7/25,-50.33
8219,8/1,+60.34
8220,7/11,+72.79
8221,7/4,+14.11
8222,8/30,+51.82
8223,7/5,-0.42
8224,7/21,-47.95
8225,7/5,-28.29
8226,8/8,+32.98
8227,8/4,+30.32
8228,8/5,+78.50
8229,6/30,-38.16
8230,8/8,-93.95
8231,7/31,+90.01
8232,8/9,+23.11
8233,8/26,+92.82
8234,7/10,-44.26
8235,7/27,-24.03
8236,7/13,-69.66
8237,7/18,-50.83
